@relation FAQ
@attribute id string
@attribute text string
@attribute domain numeric
@data
"ENG_SPORTS_545"," WX FMS INTN KRKT WKS STT UNFL MTM TSTS MSM LNTN RSNT ",7
"ENG_SPORTS_546"," W INTR KRKT PLYR ",7
"ENG_SPORTS_547"," WX BTSM TSMS SNLK ",7
"ENG_SPORTS_548"," W INTN KRKT SKRT ST SNTR  ",7
"ENG_SPORTS_549"," H TST MXS RHL TRFT WN INT ",7
"ENG_SPORTS_550"," IN KRKT WNS INT KPTN ",7
"ENG_SPORTS_551"," IN KMBL TN WKT HL ",7
"ENG_SPORTS_552"," WX KRKT HRYN EKSP ",7
"ENG_SPORTS_553"," IS KRKT STBL INTN KNTX ",7
"ENG_SPORTS_554"," TNTL PLYT WRLT KP ",7
"ENG_SPORTS_555"," WT SRNM HRBH SN ",7
"ENG_SPORTS_556"," WT TSTN KRKT STMP ",7
"ENG_SPORTS_557"," WT FNL SKR S0 AFRK TT ASTR  KRKT WRLT KP ",7
"ENG_SPORTS_558"," WT KKL ",7
"ENG_SPORTS_559"," WN KRKT INFN ",7
"ENG_SPORTS_560","  KLN MKKR NKNM PJN ",7
"ENG_SPORTS_561"," WT MSRM STNT KRKT KM PX ",7
"ENG_SPORTS_562"," W HT WRLT SKS FRXN KRKT ",7
"ENG_SPORTS_563"," WT RLS LB KRKT ",7
"ENG_SPORTS_564"," WR KRKT MSMS WRLT ",7
"ENG_SPORTS_565"," H TPS JTNK KRKT ",7
"ENG_SPORTS_566"," WN SXN TNTL ANJL MRT TT YR ",7
"ENG_SPORTS_567"," WX KRKT PLYR NMT MT MKS MT ",7
"ENG_SPORTS_568"," WT XP KRKT KRNT ",7
"ENG_SPORTS_569"," WT NM KRKT KRNT AKLN ",7
"ENG_SPORTS_570"," W WN IKK KRKT WRLT KP  ",7
"ENG_SPORTS_571"," W WKTK HSTR TST KRKT  TST TSMS ",7
"ENG_SPORTS_572"," W WKT TKR OT KRNT PLYN ",7
"ENG_SPORTS_573"," WT KRKT BL OF ",7
"ENG_SPORTS_574"," WT TSR ",7
"ENG_SPORTS_575"," WT RK PNTN NM ",7
"ENG_SPORTS_576"," WT0 KRKT STMP ",7
"ENG_SPORTS_577"," KRKT BRN INT PLYT ENKL ",7
"ENG_SPORTS_578"," WT TRM IKK MN KRKT ",7
"ENG_SPORTS_579"," WT STNT LNK0 KRKT PX ",7
"ENG_SPORTS_580"," W WKTK SKR SNTR WRLT KP MX ",7
"ENG_SPORTS_581"," WT NM SXN TNTL F0R ",7
"ENG_SPORTS_582"," W SKRT FSTS  RNS KRKT ",7
"ENG_SPORTS_583"," WT HT STMP KRKT ",7
"ENG_SPORTS_584"," W HLTS RKRT MKSM RNS KLS KRKT ",7
"ENG_SPORTS_585"," W BLR KLM HTTR TWNT WRLT KP ",7
"ENG_SPORTS_586"," H TMS INT WN KRKT WRLT KP ",7
"ENG_SPORTS_587"," WX BTSM HT SKS SKSS  OFR ",7
"ENG_SPORTS_588"," WN SXN TST TBT ",7
"ENG_SPORTS_589"," WT OFXL MSKT  KRKT WRLT KP ",7
"ENG_SPORTS_590"," H TMS ASTR WN KRKT WRLT KP ",7
"ENG_SPORTS_591"," WN INT WN IKK KRKT WRLT KP TM ",7
"ENG_SPORTS_592"," W PLYR PLYT FTBL WRLT KP KRKT WRLT KP ",7
"ENG_SPORTS_593"," WT MKSM LNK0 KRKT BT ",7
"ENG_SPORTS_594"," W WRLT KP KRKT WNR ",7
"ENG_SPORTS_595"," W KPTN PKST TM  WRLT KP ",7
"ENG_SPORTS_596"," W WN MX TTL SMFN  PRTN KP KRKT TRNM ",7
"ENG_SPORTS_597"," W WKTS KRKT ",7
"ENG_SPORTS_598"," H TMS SRLN WN KRKT WRLT KP ",7
"ENG_SPORTS_599"," W SKRT FSTS  T KRKT ",7
"ENG_SPORTS_600"," WT FRM NB KR ",7
"ENG_SPORTS_601"," HKST WKT TKR WRLT KP KRKT ",7
"ENG_SPORTS_602"," IKK WRLT KP KRKT  HLT AT ",7
"ENG_SPORTS_603"," WR IKK WRLT KP KRKT TWL HLT ",7
"ENG_SPORTS_604"," WR  KRKT WRLT KP HLT ",7
"ENG_SPORTS_605"," HS S0 AFRK WN KRKT WRLT KP ",7
"ENG_SPORTS_606"," WX TM HLTS RKRT LWST SKR ON T INTR KRKT MX ",7
"ENG_SPORTS_607"," W INTN BTSM HT SNTR TST MX ENKL ENKL HM ",7
"ENG_SPORTS_608"," WR WX N SPRT LF FR ",7
"ENG_SPORTS_609"," WT FRM BKS ",7
"ENG_SPORTS_610"," W WN  KRKT WRLT KP ",7
"ENG_SPORTS_611"," H WKTS KPLT TST MXS RTRT ",7
"ENG_SPORTS_612"," H IRFN P0N ",7
"ENG_SPORTS_613"," WN RP SN BLR INTN KRKT TM BRN ",7
"ENG_SPORTS_615"," W SNTR INT TST MXS ",7
"ENG_SPORTS_616"," WT NM INTN KRKT TM ",7
"ENG_SPORTS_617"," H SPT KRKT BL BLNK TTRM ",7
"ENG_SPORTS_618"," WR INT PL ST T INTR KRKT MX ",7
"ENG_SPORTS_619"," BLS KPLT SKRT  ",7
"ENG_SPORTS_620"," WN INT PL TST MX ",7
"ENG_SPORTS_621"," W ONTT INTR RN SKRR EFR ",7
"ENG_SPORTS_622"," WT SKR ERNT INT TT INTR KRKT MX ",7
"ENG_SPORTS_623"," WR INT PL ONTT INTR MX ",7
"ENG_SPORTS_624"," WT SLK OFR ",7
"ENG_SPORTS_625"," WT LWST TTL INT ON T INTR ",7
"ENG_SPORTS_626"," IS KRKT KNST RLJN INT ",7
"ENG_SPORTS_627"," W INTN KRKT SKR  RNS TST KRKT ",7
"ENG_SPORTS_629"," W INTR KRKT INT ",7
"ENG_SPORTS_630"," WR T KRKT MX PLYT ",7
"ENG_SPORTS_631"," H TMS ANL KMBL  WKTS TST MX ",7
"ENG_SPORTS_632"," WT NM SXNT KX ",7
"ENG_SPORTS_633"," WT ANL KMBL BR0T ",7
"ENG_SPORTS_634"," WT NM SXNT ",7
"ENG_SPORTS_635"," W WN MN SRS AWRT  WRLT KP ",7
"ENG_SPORTS_636"," W FSTS BLR INT ",7
"ENG_SPORTS_637"," WT NM KPTN INTN WMN KRKT TM ",7
"ENG_SPORTS_638"," LTNK TST RN SKRR  INT ",7
"ENG_SPORTS_639"," WX INTN KRKT RSFT MN MX AWRT SMTF FNL  WRLT KP ",7
"ENG_SPORTS_640"," WR ETN KRTN STTM INT ",7
"ENG_SPORTS_641"," WT KPLT HT ",7
"ENG_SPORTS_642"," HKST TTL ON T INTR KRKT RNS ",7
"ENG_SPORTS_643"," H TST TBL SNTR SWK SKRT ",7
"ENG_SPORTS_644"," WR INTR KRKT STTM INT ",7
"ENG_SPORTS_645"," WT WT SXNT BT ",7
"ENG_SPORTS_646"," WN KPLT RTRT ",7
"ENG_SPORTS_647"," H YSF P0N ",7
"ENG_SPORTS_648"," W KRKT APRT  TST MXS ",7
"ENG_SPORTS_649"," WT ATFN ANT TSTF OF SPNS A KRKT MX ",7
"ENG_SPORTS_650"," W RKRT KX TST MX ",7
"ENG_SPORTS_651"," WR RHL TRFT BRN ",7
"ENG_SPORTS_652"," KPTN INTN KRKT TM ",7
"ENG_SPORTS_653"," S0 AFRK KRKT TM RFRT RS R STNT FR ",7
"ENG_SPORTS_654"," H T KPTN S0 AFRK FR ",7
"ENG_SPORTS_655"," WT TKWR LS TBL ",7
"ENG_SPORTS_656"," W PLYR INTN KRKT TM PLYT  WRLT KP ",7
"ENG_SPORTS_657"," TT KFN PTRS PL KRKT S0 AFRK ",7
"ENG_SPORTS_658"," W WN IKK WRLT KP TWNT TWNT  ",7
"ENG_SPORTS_659"," WT JKKS KLSS BR0T ",7
"ENG_SPORTS_660"," T S0 AFRK PPL PL KRKT ",7
"ENG_SPORTS_661"," IS S0 AFRK TMST KRKT KM ",7
"ENG_SPORTS_662"," WX S0 AFRK KRKT NKNM SL ",7
"ENG_SPORTS_663"," WT SBJK UMPR ",7
"ENG_SPORTS_664"," IS AXS PLYT YRS ",7
"ENG_SPORTS_665"," WX KRKT PLYR ST HT  SKSS OT ",7
"ENG_SPORTS_666"," H KPLR ",7
"ENG_SPORTS_667"," WT HNS KRNJ BR0T ",7
"ENG_SPORTS_668"," H TST MXS PLYT INT S0 AFRK ",7
"ENG_SPORTS_669"," FR H KRKT PLYT AFRK ",7
"ENG_SPORTS_670"," W WN  KRKT TRNM S0 AFRK ",7
"ENG_SPORTS_671"," WT KRM SM0S BT KLT ",7
"ENG_SPORTS_672"," H TL S0 AFRK KPTN KRM SM0 ",7
"ENG_SPORTS_673"," W KRKT NMT SRS KPTN ",7
"ENG_SPORTS_674"," W PRFS KRKT LK BKR ENKL S0 AFRK ",7
"ENG_SPORTS_675"," KPTN S0 AFRK KRKT  WRLT KP ",7
"ENG_SPORTS_676"," WT S KRKT PLYR JP TMNS NM ",7
"ENG_SPORTS_677"," AKNS KNTR JKKS KLS NX  0 TST RN ",7
"ENG_SPORTS_678"," W SS TST KPTN RTMS  ",7
"ENG_SPORTS_679"," WT BLNK SPT FST BLR KRKT ",7
"ENG_SPORTS_682"," W WN MX KRKT WRLT KP  ",7
"ENG_SPORTS_683"," WT LWST KRKT TST MX SKR ",7
"ENG_SPORTS_684"," WT TTL TST SKR MRBR LR ",7
"ENG_SPORTS_685"," WT RKRT TM BTNK SKR KRKT T MX RNS SKR ",7
"ENG_SPORTS_686"," W KX WST INTS KRKT TM ",7
"ENG_SPORTS_687"," WR SR KRFL SBRS LF ",7
"ENG_SPORTS_688"," WT BRN LRS BTNK AFRJ ",7
"ENG_SPORTS_689"," H TST RNS BRN LR SKR KRR ",7
"ENG_SPORTS_690"," W WN IKK KRKT WRLT KP ",7
"ENG_SPORTS_691"," W KPTN WST INTS KRKT TM  KRKT WRLT KP ",7
"ENG_SPORTS_692"," H T KRT BT ",7
"ENG_SPORTS_693"," W BLR WST INTN TM UPTT ",7
"ENG_SPORTS_694"," W WST INTS TST KRKT SKRT  ENKL T BRMN ",7
"ENG_SPORTS_695"," H INNK BRN LR  SNKL TST MX ",7
"ENG_SPORTS_696"," WT TMNX KRKT FLT ",7
"ENG_SPORTS_697"," W WST INTS KRKT HT SKSS OFR ",7
"ENG_SPORTS_698"," WT BRN LRS NT WR0 ",7
"ENG_SPORTS_699"," WT KRKT TM BRN LR PL FR ",7
"ENG_SPORTS_700"," W RHN KHN ",7
"ENG_SPORTS_701"," W WST INTN KRKT KPTN S ",7
"ENG_SPORTS_702"," WN KRKT T WRLT KP HLT ",7
"ENG_SPORTS_703"," HS BRN LR BLT TST T KRKT ",7
"ENG_SPORTS_704"," HKST SKR BRNL ",7
"ENG_TELECOMMUNICATION_1"," W HT TLKM ",8
"ENG_TELECOMMUNICATION_2"," H I KNTK HT TLKM ",8
"ENG_TELECOMMUNICATION_3"," WT KNTR PRFL ",8
"ENG_TELECOMMUNICATION_4"," WT RJNL PRFL ",8
"ENG_TELECOMMUNICATION_5"," H RPRT KST TLKM ",8
"ENG_TELECOMMUNICATION_6"," WT TP M0T I TLKM ",8
"ENG_TELECOMMUNICATION_7"," WT TP PMNT M0T I TLKM ",8
"ENG_TELECOMMUNICATION_8"," WT LFL SKRT I EKSP TLKM ",8
"ENG_TELECOMMUNICATION_9"," WT HT TLKM PRFS PLS ",8
"ENG_TELECOMMUNICATION_10"," WT KNSL SRFS OFRT HT TLKM ",8
"ENG_TELECOMMUNICATION_11"," WT TLS OFRT HT TLKM ",8
"ENG_TELECOMMUNICATION_12"," H I SBSK UNSB NSLT TLKM ",8
"ENG_TELECOMMUNICATION_13"," WR I AKRB RTR ANTR WNSP SFTW ",8
"ENG_TELECOMMUNICATION_14"," N TJTL KMNK PKM PLS KT MTLX PRFR PM PLS AMPL MTLX  ",8
"ENG_TELECOMMUNICATION_15"," IN SNTN BNR TT ANLK TRNS LN TFS KNFR ",8
"ENG_TELECOMMUNICATION_16"," FR SKNL ENKT TKTN PRSS TLKM ",8
"ENG_TELECOMMUNICATION_17"," WN TXR LKTR KLS KLSR TPLK KMNK SSTM ",8
"ENG_TELECOMMUNICATION_18"," YR WRLS NTBK KMPT TSK MF NRB TSK RSF SKNL WT HPNN H NT FKS PRBL ",8
"ENG_TELECOMMUNICATION_19"," EKSP FLWN IP ATRS BNR  ",8
"ENG_TELECOMMUNICATION_20"," KNFR FLWN ATRS BNR TSML NTXN   ",8
"ENG_TELECOMMUNICATION_21"," A TSTR UTP NXLT TWST PR KRT KRST INTR  ",8
"ENG_TELECOMMUNICATION_22"," H TLFX BRTK LRJR KFRJ TSTN ",8
"ENG_TELECOMMUNICATION_23"," S PRLL TRNS FSTR SRL TRNS NM TFS KNFR PRLL SRL TRNS ",8
"ENG_TELECOMMUNICATION_24"," IN NRML RT OPRX XNL BNTW USL RLTT BNTW RKRT TRNS TT STRM SPT  ",8
"ENG_TELECOMMUNICATION_25"," OPTK RT TLSK BLT KRNT SRS TLSK STLT ORBT ER0  ",8
"ENG_TELECOMMUNICATION_26"," T PP ARXT PPLR FTR  ",8
"ENG_TELECOMMUNICATION_27"," SNTS SR ASTR TLSK ARTF STLT ORBT ER0S ATMS WRS BLT OPTK RTTL SRFS ER0  ",8
"ENG_TELECOMMUNICATION_28"," IN TF TRNS M FM ",8
"ENG_TELECOMMUNICATION_29"," IN TMTL STJ  RF SKNL RMFT AF ",8
"ENG_TELECOMMUNICATION_30"," IN TRNS TLFX SKNL SK WFS JF RSN ",8
"ENG_TELECOMMUNICATION_31"," F LYR PLS RL KMNK   ",8
"ENG_TELECOMMUNICATION_32"," 0 STRN RSFT SKNL KNST RSFN STJ H AXF 0S ",8
"ENG_TELECOMMUNICATION_33"," IN STLT KMNK TRNS HLPS UPLN LNK SKNL ",8
"ENG_TELECOMMUNICATION_34"," FLST FKTR KBL RX RTKX SPT LT  ",8
"ENG_TELECOMMUNICATION_35"," TLT MTLX KNFN M0T TJTL MTLX ",8
"ENG_TELECOMMUNICATION_36"," IN OPTK FBR KLS FBRS RFRK INTK KMPR 0N LYR KTNK  ",8
"ENG_TELECOMMUNICATION_37"," WT TPLK OPRX USNK WR SRKT ",8
"ENG_TELECOMMUNICATION_38"," JF KNTX STML AKXN LSR PLS ",8
"ENG_TELECOMMUNICATION_40"," ELKT KNTK ER0 ATMS INKR ALTT  ",8
"ENG_TELECOMMUNICATION_41"," IF TRNS AT SKNL TSTN  H PSBL ",8
"ENG_TELECOMMUNICATION_42"," TR WF FRM  PM  PM  EKSP I PLS AMPL MTLX  ",8
"ENG_TELECOMMUNICATION_43"," WT MSTR KNTR FSLT  ISNF FR ",8
"ENG_TELECOMMUNICATION_44"," TXNL BN JF KMNT INST RFRS INTN NXNL STLT LNXT KMRX PRPS ",8
"ENG_TELECOMMUNICATION_45"," H TSTN KRTK FRKN KRTK ANKL ",8
"ENG_TELECOMMUNICATION_46"," H SPX RPRT RSFR ",8
"ENG_TELECOMMUNICATION_47"," IN SLKT OPTK FBR FLWN AFKT MKSM TSTN SPN FBR RN SWXS  A FBR KLT B WFLN ANSW A FBR KLT ",8
"ENG_TELECOMMUNICATION_48"," A SNTS MSJ B USNK PBLK K ENKR K A ENKR MSJH K B ENKR MSJ WT K B ENKR RPL HT K A TKRP RPLK MSJ RPL MSJS EKSP ",8
"ENG_TELECOMMUNICATION_49"," WN PKT ARFT INTR FRM FLTR APLK FRWL PSS IPSK SRFR OPRT TNL MT 0 APLK FRWL TSNT PRTK EML FRSS RNK STP ",8
"ENG_TELECOMMUNICATION_50"," JF RPRS FRKN UPLN TNLN KMNK ",8
"ENG_TELECOMMUNICATION_51"," LN ST KMNK LS KM LSNK RKRT LS KNKX  H SLF MKRW KMNK ",8
"ENG_TELECOMMUNICATION_52"," IN OPTK FBR RFRK INTK KLTN KR  ",8
"ENG_TELECOMMUNICATION_53","  RTR USNK WF LNK0 KM ANTN TSK TMTR M ANKL RSLX  RTN IS STTM KRKT  ",8
"ENG_TELECOMMUNICATION_54"," IF BT  BT HT RSLT SR OPRX HT BTS TR STBL WF FRM ",8
"ENG_TELECOMMUNICATION_55"," H TKPP STNT XNJ FTR KNTN IMPR INTR ",8
"ENG_TELECOMMUNICATION_57"," USNK INTR  H TRNS FL SFTW KMPT AN0R EKSP ",8
"ENG_TELECOMMUNICATION_58"," Y PRPR WBST  UTLS TML TP TSKN UPLT FL  ",8
"ENG_TELECOMMUNICATION_59"," WN STXN SNTS MSJ ML HST A STNT  BHN SNTR ML HST SNTS MSJ RSFR ML HST HT STNT US KHN RSFR EML KLNT TNLT ML ML HST STNT  ",8
"ENG_TELECOMMUNICATION_60"," FR KLT MSK TRNS FM PRFR  ",8
"ENG_TELECOMMUNICATION_61"," Y TRYN KNKT KMPT NTWR IN TS TT TFSS ESTB NTWR TS TT KMNK EKPM ",8
"ENG_TELECOMMUNICATION_62"," TF TWR HT LM  H PPLX KFRT TF  BRTK AFRJ PPLX TNST TWR KM ",8
"ENG_TELECOMMUNICATION_63"," EKSP TT TRNS RSPX USNK OPTK KMNK ",8
"ENG_TELECOMMUNICATION_64"," TT TRNS RSPX USNK MTM IN WHT RL MTM NTWR LYR ",8
"ENG_TELECOMMUNICATION_65"," A SKMT ARNJ TRNS MSJ SKNL  S KS BL  JF TRBK ARNJ SFRS TSKR BRFL HLP BLK TKRM ALTR ARNJ TRNS RSPX MSJ SKNL ",8
"ENG_TELECOMMUNICATION_66"," AN AMPL MTLT WF RPRS KSTS HT  MNMM MKSM AMPL AM WF ",8
"ENG_TELECOMMUNICATION_67"," AN FM TRNS FRKN TFXN  KS FNT PRSN MTLX BRTK ",8
"ENG_TELECOMMUNICATION_69"," FR SKNL ENKT TKTN PRSS ",8
"ENG_TELECOMMUNICATION_70"," MF HLPS RSF SKNL APLK INSF H HLPS US ",8
"ENG_TELECOMMUNICATION_71"," NMRK APRT TPNT TMTR KR  JF RSN ",8
"ENG_TELECOMMUNICATION_72"," H TSTN KRTK FRKN KRTK ANKL ",8
"ENG_TELECOMMUNICATION_73"," IN SLKT OPTK FBR FLWN AFKT MKSM TSTN SPN FBR RN SWXS  A FBR KLT B WFLN ",8
"ENG_TELECOMMUNICATION_77"," AN FM SKNL RSTN FRKN MS FRKN MS MTLT AT SKNL KSTT FRKN TFXN ",8
"ENG_TELECOMMUNICATION_78"," WT IS BRTB  ",8
"ENG_TELECOMMUNICATION_79"," STNT BRTB TXNL  ",8
"ENG_TELECOMMUNICATION_80"," WT IS ATFN OF ISTN ",8
"ENG_TELECOMMUNICATION_81"," WT AR ATFN OF ISTN ",8
"ENG_TELECOMMUNICATION_82"," WT AR TSTF OF ISTN ",8
"ENG_TELECOMMUNICATION_83"," K WT IS WR E0RN ",8
"ENG_TELECOMMUNICATION_84"," WT AR ATFN OF E0RN ",8
"ENG_TELECOMMUNICATION_86"," WT IS SLR BRTB ",8
"ENG_TELECOMMUNICATION_87"," WT IS PWRL INTR ",8
"ENG_TELECOMMUNICATION_88"," WT IS WRLS ISP ",8
"ENG_TELECOMMUNICATION_89"," WT IS WRLT SPS IN TLKM FLT ",8
"ENG_TELECOMMUNICATION_90"," WT AR ATFN OF WRLT ",8
"ENG_TELECOMMUNICATION_91"," WT AR TSTF OF WRLT ",8
"ENG_TELECOMMUNICATION_92"," WT BSNL TTN BRTB SRFS  ",8
"ENG_TELECOMMUNICATION_93"," WT ATSL ",8
"ENG_TELECOMMUNICATION_94"," WT ALWS SRFS WL KL XRJS  ",8
"ENG_TELECOMMUNICATION_95"," H FST ATSL KMPR NRML TLP ISTN TS KNKX  ",8
"ENG_TELECOMMUNICATION_96"," WT BNFT ATSL ",8
"ENG_TELECOMMUNICATION_97"," T I SPRT LN ATSL ",8
"ENG_TELECOMMUNICATION_98"," KN I FN ATSL TJ0R ",8
"ENG_TELECOMMUNICATION_99"," WT KP H I  ",8
"ENG_TELECOMMUNICATION_100"," M FRNT ATSL BSNL ST I ",8
"ENG_TELECOMMUNICATION_101"," WT TNLT  UPLT  ",8
"ENG_TELECOMMUNICATION_102"," TNLT RTS  ",8
"ENG_TELECOMMUNICATION_103"," WT PK I RN ATSL  ",8
"ENG_TELECOMMUNICATION_104"," H I KNKT ATSL  ",8
"ENG_TELECOMMUNICATION_105"," WT SPLT  T I  ",8
"ENG_TELECOMMUNICATION_106"," H I INST ATSL  ",8
"ENG_TELECOMMUNICATION_107"," WT TFRN TTN HM TTN BSNS  ",8
"ENG_TELECOMMUNICATION_108"," KN I XNJ BRTB TT RT AN0R ",8
"ENG_TELECOMMUNICATION_109"," H I KNKX BSNL  ",8
"ENG_TELECOMMUNICATION_110"," WT HPNS I XFT PRMS TLKM  ",8
"ENG_TOURISM_2"," WT TPS MTKL PRST TRST USL SK INT ",9
"ENG_TOURISM_3"," WT KST SFNK KMPR KSTS KNTR ",9
"ENG_TOURISM_4"," AR KSTS SFNK L T LWR STNT MTSN INT ",9
"ENG_TOURISM_6"," H I PMNT MTKL STNT WM ",9
"ENG_TOURISM_7","  I XS INT TSTN ",9
"ENG_TOURISM_8"," IN ATXN TRTX MTSN INT OFRS RLKS RJFN TRTM OPXN YK AYRF MTTX ALP0 NTRP MTSN ",9
"ENG_TOURISM_9"," AR HSPT INT EKPT INTR STNT ",9
"ENG_TOURISM_10"," KN I SPK TKTR INT TRP ",9
"ENG_TOURISM_11"," AFTR RXNK INT I TRP ",9
"ENG_TOURISM_12"," WL RTNT SPRT TRNS ",9
"ENG_TOURISM_13"," KN I TRFL SN MTKL TRTM OFR ",9
"ENG_TOURISM_14"," AFTR RXNK HM KNTR RKFR MNTR ",9
"ENG_TOURISM_15"," KN I BRNK INTN KRNS INT I KNFR I LNT INT ",9
"ENG_TOURISM_16"," H FRN EKSX I KR INT ",9
"ENG_TOURISM_17"," WT EKSP RKRT TPNK ",9
"ENG_TOURISM_18"," XLT I BRKN FNTR ",9
"ENG_TOURISM_19"," WT TRFL XKS INT AR AKSP WTL ",9
"ENG_TOURISM_20"," AR ATMS AFLB INT ",9
"ENG_TOURISM_21"," IS SF TRNK TP WTR INT ",9
"ENG_TOURISM_22"," IS INT SF WMN TRFL ALN ",9
"ENG_TOURISM_23"," WT AKSP KRTN INTN PPL ",9
"ENG_TOURISM_24"," WT XTS I KNK ",9
"ENG_TOURISM_25"," WR EJPT NR FTR T FS H FSS KST ESST 0M ",9
"ENG_TOURISM_26"," W TKNK KRS MTTR AS PRT KLS STPN T ALKS EJPT W FS EJPT T KN FS ARF ALKS PRR AHT TM EJPX KNSL US TPRT KRS ",9
"ENG_TOURISM_27"," WT APRP WR EJPT AS FML I KFR HR WLKN STRT ",9
"ENG_TOURISM_28"," WT W0R EJPT WN TM FST ",9
"ENG_TOURISM_29"," AR RSTR BRNJ ALKH KNTR WT LKL TRNK AJ EJPT ",9
"ENG_TOURISM_30"," IS BRNK PT FKXN EJPT ",9
"ENG_TOURISM_31"," WR I PRNT BRXR MPS MT EJPT ",9
"ENG_TOURISM_32"," WT IF I TRS LSTT ST KN AN TRFL MK TLR TR M ",9
"ENG_TOURISM_33"," WT IMNS I FSTN INT ",9
"ENG_TOURISM_34"," H EKSP INT ITS BST ",9
"ENG_TOURISM_35"," AR RSTR FTKR INT ",9
"ENG_TOURISM_36"," WT MJR TRST TSTN INT ",9
"ENG_TOURISM_37"," WT KLMT INT WN I FST INT ",9
"ENG_TOURISM_38"," WT MJR KLTR KNST I KR TRFL INT ",9
"ENG_TOURISM_39"," TRFL INSR SFR OKT ",9
"ENG_TOURISM_40"," H I BK TR INT  IS LST TRS I XS FRM ",9
"ENG_TOURISM_41"," WT I INT TRS LSTT ST KN ITS TLRM TR M ",9
"ENG_TOURISM_42"," H STL PMNT IS ATFN TPST RKRT ",9
"ENG_TOURISM_43"," IS INFR I NT ITS SF ",9
"ENG_TOURISM_44"," IS INFR PRFT ITS RLBL ",9
"ENG_TOURISM_45"," WR I APL INTN FS ",9
"ENG_TOURISM_46"," WT INKL KRBT RSRT PKJ ",9
"ENG_TOURISM_47"," HS INT FTPR TR OPRT INT IS S RKMT 0M ",9
"ENG_TOURISM_48"," TRS KMPN INT TR RJS0 ",9
"ENG_TOURISM_49"," XRTS TSTN TRFN TRXR XLT I N MK RT  ",9
"ENG_TOURISM_50"," UTPR  ST FSTN  ",9
"ENG_TOURISM_51"," I TRFL TRPT XN EKSP HLP 0NKS  ",9
"ENG_TOURISM_52"," F NTR ATFN TWRK RSTN XLPN XML HLS PPL FSTT   ",9
"ENG_TOURISM_53"," KNK INT  WKS PRBB WST KST S0 WST KST MKST BXS EKSP SKST MST ",9
"ENG_TOURISM_54"," FLYN MMB BYNK MTRB SPNT  MN0S EKSP KRSN NPL ANYN BK INT NPL ",9
"ENG_TOURISM_55"," IN INT NRML SNFL APRL ENT ",9
"ENG_TOURISM_56"," IF STRT S0 INTN RSTR WL RN SKSS AHMT ST ",9
"ENG_TOURISM_57"," KLT RKMN KS0S NR0 K ",9
"ENG_TOURISM_58"," TLH MMB MRKT RKMN ST NT ALS RSTR TL MMB ",9
"ENG_TOURISM_59"," WX BK PLN EK KRTB KRR PLST BK ",9
"ENG_TOURISM_60"," I AM WRT JFNK TPST INTN BST TR KMPN I BFR H I PRTK TPST ",9
"ENG_TOURISM_61"," I BKT RNT TRP TKT KLKT KNSL RTRN TKT TLH KLKT IS PSBL ",9
"ENG_TOURISM_62"," I KSXN ANSW TRFL RLTT PST TRFL JB INTR  ",9
"ENG_TOURISM_63"," PLS TSTN BHMS XRTH S BB  ",9
"ENG_TOURISM_64"," TFKL TRFL KRL MN0 JL MNSN PRT ",9
"ENG_TOURISM_65"," H I BK FLT ",9
"ENG_TOURISM_66"," KN I BKNK ST ",9
"ENG_TOURISM_67"," KN I BK HLT RSRF P LTR ",9
"ENG_TOURISM_68"," T I RSF TKT I BK TKT ",9
"ENG_TOURISM_69"," H I P BKNK ",9
"ENG_TOURISM_70"," TS ST AKSP FRN NNNT KRTT KRTS ",9
"ENG_TOURISM_71"," WN XRJ KRTT KRT I BKNK ONLN ",9
"ENG_TOURISM_72"," H I BK ST KRTT KRT ",9
"ENG_TOURISM_73"," KN I XNJ RSRF NM TT TM XNJS ",9
"ENG_TOURISM_74"," KN I TTT BKNK ST ",9
"ENG_TOURISM_75"," IN EFNT I MS ONWR FLT KNKT ARLN RSLT FLT TLYT I KMPN ",9
"ENG_TOURISM_76"," WT HPNS NM LST I AM I BKNK ",9
"ENG_TOURISM_77"," KN I BKNK I LF OTST INT ",9
"ENG_TOURISM_78"," WT TKMN I EKSP KLMS ",9
"ENG_TOURISM_79"," H I SN AKKN I FRJT PSWR ",9
"ENG_TOURISM_80"," H I ETT AKKN INFR TT BKNK ",9
"ENG_TOURISM_81"," KN I XNJ USRN ",9
"ENG_TOURISM_82"," H I LK ST I AM FNXT ",9
"ENG_TOURISM_83"," KN I SPK KSTM SPRT ",9
"ENG_TOURISM_84"," H FLTS KLSF ATLT XLT INFN ",9
"ENG_TOURISM_85"," H I BK INFN ",9
"ENG_TOURISM_86"," WT I I SPXL ASST ",9
"ENG_TOURISM_87"," H I KNSL TKT WBST ",9
"ENG_TOURISM_88"," WT KNSL XRJS TM RFNT PRSS ",9
"ENG_TOURISM_89"," KN I RFNT I MS FLT ",9
"ENG_TOURISM_90"," WN I RFNT FLT KNSL ",9
"ENG_TOURISM_91"," KN I RSKT JRN IF YS XRJS ",9
"ENG_TOURISM_93"," KN I TRFL I MSPL ITNT PRF TM BKNK ",9
"ENG_TOURISM_94"," TS ST OFR AKSP SPXL ARLN OFRS FRKN FLYR PRKR ",9
"ENG_TOURISM_95"," IS SPXL FR SNR STSN STTN TKTS BKT ST ",9
"ENG_TOURISM_96"," I TRYN BK TKT I PMNT ERR PPT BKNK KNFR PMNT TTKT AKKN ",9
